DE_BE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,BE_DE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
596,-11.59891319,-19.37935257,71.50318909,33.23986435,-53.5370636,6.458199501,-11.27967739,-33.80321503,596,11.84655666,-21.39687729,8.774501801,-82.91281891
597,-2.157364368,-12.67810726,71.45797729,34.15934753,-50.55567169,16.37359047,-20.12227249,-35.8858223,597,-2.836321592,-14.04226208,8.45720005,-79.91271973
598,-3.037499189,-11.9011116,71.45797729,34.15934753,-53.17810059,12.24161243,-26.66195107,-45.89138412,598,-2.746024847,-13.99474049,7.840011597,-75.7011795
599,-18.24585533,-27.13557434,71.18660736,34.21439362,-54.67111206,-8.400566101,-26.66195107,-45.89138412,599,8.325930595,-26.60915756,7.840011597,-75.7011795
600,-12.01848602,-21.38575554,71.58245087,33.14518738,-54.32005692,-5.615160465,-25.99255943,-40.33496475,600,9.96487999,-22.55447578,8.164351463,-77.46953583
601,-9.509082794,-18.99325371,71.08889771,34.98130798,-56.69676971,-24.5060997,-25.03234863,-40.74661255,601,12.2651968,-17.83836937,8.588612556,-78.10727692
602,-20.23857498,-25.65978622,70.94611359,34.63329697,-56.6283989,-24.92718887,-23.14379692,-42.13647842,602,21.73392487,-23.24414444,8.596440315,-78.78215027
603,-20.41065025,-26.91206169,71.02957153,34.3619957,-54.99454498,-25.77632332,-21.73683739,-40.50819016,603,16.01244545,-26.24764252,8.734745979,-80.14938354
604,-12.24269676,-36.43655777,71.01293182,34.39491653,-56.02374268,-26.38676071,-22.72915268,-41.87907028,604,8.934433937,-24.973629,8.234732628,-78.4101181
605,-12.37954235,-36.41917801,70.83398438,35.19812393,-57.52892303,-28.53081131,-31.48400879,-43.30126572,605,14.1741209,-26.0524826,8.856580734,-71.86875916
606,-12.22447014,-36.4198761,70.75012207,35.36183929,-56.24654388,-26.66913986,-15.92450142,-62.20912552,606,10.32611084,-26.58053589,4.672664642,-70.33252716
607,-19.93984032,-42.92893982,70.83422852,36.63611603,-43.08036041,-17.92930984,-18.2885952,-59.72190475,607,12.00688934,-43.64648438,4.571515083,-70.82958984
608,-28.14900398,-53.03322601,71.5066452,36.91552734,-34.58071136,-29.5514679,-24.08308029,-42.12245178,608,1.863417387,-40.3617363,9.01290226,-78.67918396
609,-33.64658737,-59.06109238,71.9021759,37.66442871,-26.24824524,-24.91316414,-24.4671936,-41.61721039,609,0.087992288,-46.58448029,9.218040466,-78.92425537
610,-12.79175758,-72.5402298,71.47920227,37.27430725,-19.75098228,-61.52944565,-31.64748573,-43.33956528,610,-5.788579464,-53.81611252,9.129849434,-71.89897919
611,-12.79175949,-72.54022217,71.47920227,37.27430725,-19.75105858,-61.52929688,-15.69036007,-39.54375458,611,-4.065722466,-54.11337662,9.587492943,-81.25714111
612,0.102908991,-79.43751526,71.32711029,37.1820755,-4.646743774,-70.59651184,-8.760047913,-32.3421936,612,-15.94232559,-58.48479843,18.69165421,-80.64525604
613,-47.15655899,-61.45863342,71.63692474,36.59030914,25.03857994,-41.48825455,-9.863184929,-31.60983276,613,-23.92272377,-17.13819885,18.84290123,-80.68916321
614,-47.02075958,-63.0013237,71.08249664,37.14609909,21.37801743,-36.95888901,-8.641321182,-56.58255768,614,-23.72242546,-13.10647583,10.99770164,-80.75997925
615,1.213339567,-80.42562866,72.18396759,36.21235657,22.32880592,-61.49724579,-13.04473591,-41.02109146,615,-23.78354263,-16.93204689,17.58677483,-84.32324982
616,-38.08944702,-55.90253067,73.37358856,36.84733582,-18.48342133,-75.97935486,-7.773947716,-31.8003273,616,-3.433952093,-41.50265503,19.8996067,-80.86042023
617,-35.07869339,-48.00382614,74.83547974,37.3041687,-42.51630783,-39.31926346,-5.941598892,-32.33189392,617,0.446983814,-41.46313477,19.56035233,-80.99759674
618,-36.02297592,-46.706604,75.51421356,37.73516464,-50.33494949,-48.68208313,-6.843456745,-30.5122776,618,27.72967339,-36.0500412,21.25848961,-79.89732361
619,-38.1372261,-41.87742996,75.16637421,37.9123764,18.99086952,-77.31899261,-6.984992981,-30.67309761,619,30.28577614,-34.48090363,21.13327599,-79.99995422
620,-37.0432663,-41.59222031,74.80014038,37.91815186,-52.39402771,-46.47483826,-6.984916687,-30.67304802,620,19.6597538,-46.09998703,21.13327408,-79.99982452
621,-38.46162033,-43.29270935,73.38986206,37.1544838,17.51804924,-77.241745,-0.770555019,-52.46782684,621,31.08786011,-34.20076752,20.90247154,-82.66036224
622,-38.94299316,-43.24050903,72.79753876,37.76667786,17.09379005,-77.04253387,-4.397783279,-34.80072021,622,30.51556969,-34.16530991,22.34596634,-80.25946808
623,-36.93823624,-47.87481308,73.98721313,36.89148712,-22.30347824,-70.78218079,0.215767682,-55.52284241,623,27.48679543,-34.59967804,19.15351868,-85.41417694
624,-30.98327255,-45.03339386,73.98721313,36.89148712,-43.65862274,-38.11388397,0.329891831,-55.57591248,624,19.73526573,-41.3331604,19.14995384,-85.85636139
625,-17.39937973,-44.61056519,73.63747406,37.14253235,-51.53303146,-34.72399521,-1.200699925,-53.62108994,625,23.90975571,-32.92950058,20.86055946,-83.35506439
626,-13.03973961,-37.75181198,73.81878662,37.38214493,-57.97382355,-45.56112671,-1.403173208,-53.58020782,626,18.18570709,-25.78206635,20.96812248,-83.38954163
627,-13.11846542,-37.45928192,74.42974854,37.43161774,-58.76237869,-29.53800392,0.018627234,-54.56667328,627,17.48151779,-25.75030136,20.30182648,-84.02822113
628,-17.56131935,-29.89302826,75.53890991,37.76157761,-53.90062332,-6.703746796,-0.085097536,-54.72055435,628,15.44008255,-27.77697563,19.98132706,-84.48194122
629,-6.915467739,-10.94470596,75.5319519,37.08868027,-57.61608124,0.905101418,1.110187411,-55.74661255,629,6.809109211,-13.48880482,19.57949448,-86.13140106
630,-3.78571105,-7.136953831,75.24013519,35.89124298,-57.26169205,15.96043777,1.594893336,-56.14001465,630,-4.685236931,-9.207633018,19.53617668,-86.61100006
631,-3.938122272,-7.328295231,74.82883453,36.54810333,-60.35967636,13.15831757,1.594893336,-56.14001465,631,-4.970067024,-9.704163551,19.53617668,-86.61100006
632,-3.136872768,-7.987464905,73.2742691,36.27680206,-55.6930809,15.23904705,0.014163382,-54.89514542,632,-0.989667654,-15.54687691,20.17214203,-84.58664703
633,-3.155442476,-8.184653282,74.72437286,35.17879105,-55.52745819,14.94343758,-0.735313654,-52.70948029,633,1.463916779,-14.63130283,21.61419678,-82.60636139
634,-2.861751318,-11.77055645,74.68627167,35.34199524,-51.98937225,12.28641129,1.184448957,-53.65564346,634,3.343215466,-13.4056406,22.05606079,-83.08660889
635,-5.797294617,-11.16683102,73.72862244,35.77468491,-54.95609283,5.980169773,1.230000257,-53.23527908,635,8.924071312,-16.17943764,23.02204895,-82.36811829
636,-5.833325386,-5.961925507,73.31871796,35.8004303,-76.3904953,-7.582018852,4.551497936,-51.73692703,636,19.65237808,-6.628464222,24.08740234,-81.0484314
637,-5.833509445,-5.961865425,73.31871796,35.8004303,-76.3904953,-7.582018852,3.020540953,-52.91319275,637,12.64369583,1.527532339,23.39128494,-82.65341949
638,-7.129080296,-8.938649178,70.41690063,36.41675568,-65.01177216,1.971005797,3.187818289,-53.33276749,638,16.74126434,-16.19238281,22.65683746,-83.90880585
639,-6.620161533,-10.95915794,70.46302032,35.89083481,-55.57920074,5.113600254,2.862102747,-56.01545715,639,0.189048737,-11.1382103,21.55726624,-86.02635193
640,-9.60988903,-16.59008789,72.23990631,35.20254517,-63.21803284,-8.540831566,76.79425049,-36.53813553,640,16.69793892,-20.9057312,23.49051857,-85.24959564
641,-9.658650398,-17.62835884,71.07595062,35.5331955,-57.61808014,-4.96579361,77.89568329,-35.80548859,641,11.3597126,-18.06514931,25.28580093,-83.72408295
642,-11.30590057,-14.88531494,71.34131622,36.28905869,-68.4298172,-15.32485485,77.63087463,-36.09765625,642,13.12624931,-10.93160629,24.93915558,-84.01841736
643,-6.851327419,-12.09356594,71.26483154,36.00844955,-53.94000244,6.156019688,79.00537872,-35.26036835,643,0.427206397,-15.0619154,26.53773308,-82.15943146
644,-9.025439262,-15.65780449,72.92862701,36.56211853,-59.50418472,-1.042654991,82.71951294,-33.90488815,644,7.538149357,-20.71385002,29.46961975,-78.79734039
645,-10.90851593,-19.81773949,74.93270874,36.59073257,-56.48770523,-4.079100609,79.19756317,-35.27336502,645,5.393804073,-21.61567116,26.71159554,-81.88034821
646,-10.56738949,-19.36281395,75.20929718,37.60122681,-56.55271149,-4.762171268,79.33827209,-33.18514633,646,14.59072018,-21.85170555,32.26852036,-80.35119629
647,-27.74015045,-17.92305565,75.21925354,37.93458939,-58.87737656,-25.44372368,81.87304688,-31.21129799,647,13.89418602,-20.659338,33.66622162,-78.95599365
648,-12.9641428,-22.81684494,75.33985901,37.25146866,-49.65885544,13.60472775,83.25643921,-29.82682037,648,2.865900755,-17.03458595,34.15516281,-78.33184814
649,-13.30038643,-22.93823433,74.68183136,37.06493378,-46.76623917,3.431842804,83.43634796,-29.37121582,649,9.890060425,-24.13028526,34.24747467,-78.23577118
650,-4.385790825,-11.47951603,74.68183136,37.06493378,-54.26423645,8.216500282,81.89056396,-31.14082718,650,1.911161304,-16.47652435,33.64519501,-78.89490509
651,-6.952458382,-10.2115202,71.74206543,36.76099014,-60.66718292,3.365849495,81.89056396,-31.14082718,651,11.39330864,-11.61271763,33.64522171,-78.8948822
652,-7.031456947,-7.8704772,71.98840332,35.98229599,-65.21091461,0.226645738,86.21544647,-30.71874619,652,-2.49260354,-12.3552103,37.18566513,-75.49388885
653,-3.693092823,-10.96310043,71.81138611,36.03582001,-53.64478683,11.54036999,88.57289124,-26.18407631,653,-3.355089426,-9.254727364,39.73980331,-74.75730896
654,-7.016209126,-8.559080124,73.57780457,35.63152695,-61.17475128,-2.909009933,87.83480072,-25.83336067,654,-4.296151161,-8.239977837,39.48679352,-75.25483704
655,-3.389098167,-8.761449814,73.327034,35.52721786,-54.97597122,13.90857506,87.66163635,-26.78575134,655,-3.007635117,-8.332188606,39.66247177,-75.13860321
656,-8.018262863,-10.82768059,72.60443878,34.44766617,-55.24534988,6.218629837,87.93663025,-26.24539185,656,2.749633312,-12.27641773,39.57333755,-75.1692276
657,-2.825218439,-12.4148159,69.37283325,34.93801117,-51.05893707,13.34916687,87.68166351,-25.7753067,657,13.5381918,-21.68292809,39.24054337,-75.43015289
658,-4.359505653,-11.52764225,65.57112885,32.19097137,-53.94005203,8.913764954,88.59914398,-26.37332916,658,-0.687132478,-9.969237328,39.84291077,-74.62447357
659,-6.896003246,-9.309279442,65.3126297,31.97471046,-58.44648361,2.320103645,89.88781738,-26.9409256,659,0.416468441,-11.0666256,38.16585922,-73.51061249
660,-9.200824738,-7.687421322,63.90622711,31.57184792,-58.55644226,-1.806337833,84.09095764,-29.04891777,660,14.75537109,-13.03454113,34.32274246,-77.94884491
661,-2.4176085,-10.09228992,63.70704269,31.5946331,-51.99391174,15.10330105,80.65472412,-31.8598671,661,-3.371614695,-9.705858231,31.70411682,-80.02327728
662,-8.619688034,-11.18290043,63.77491379,31.62189293,-57.90932846,1.806993484,80.65472412,-31.8598671,662,2.97875905,-14.91003323,31.70411682,-80.02327728
663,-2.401684523,-9.98580265,63.77490234,31.62225914,-51.69180298,15.48040104,83.14146423,-30.03232574,663,0.586569548,-18.54377747,33.80397797,-78.41611481
664,-22.39217186,-4.052624226,63.34601593,31.13704109,-68.93878937,-15.20090866,82.69060516,-30.30928993,664,21.1469574,-3.63684082,33.6895256,-78.58699036
665,-5.171523094,-9.898030281,63.56837082,31.28114319,-59.66748428,5.279806614,80.7689743,-31.8994503,665,7.75600481,-12.93816471,32.84623337,-79.46997833
666,-6.443931103,-4.385532856,63.58802414,31.11452484,-61.16895294,5.339417458,78.07843018,-35.51121521,666,9.248541832,-20.84625816,25.47021866,-83.64546967
667,-10.79619122,0.647661805,64.09053802,29.05430603,-75.71646118,-8.327467918,83.47306061,-34.11797333,667,13.71566868,1.115113378,29.12526894,-78.78607941
668,-9.617598534,0.552813828,64.40150452,28.9334507,-67.02438354,2.777935505,89.4553833,-29.87934875,668,-2.448958158,-12.64894295,34.14441681,-74.47315979
669,-23.93842697,-2.784420252,64.51454926,28.92008972,-70.57015991,-20.92178345,79.05418396,-35.31244659,669,16.49975967,0.233948946,27.28775024,-81.58733368
670,-7.792806625,-10.11435032,64.92736053,28.24153709,-58.08757019,2.933775425,6.439051151,-57.89075851,670,8.230981827,-2.868496656,19.53690529,-88.26741028
671,-5.106077194,-8.919358253,64.82266998,27.59933662,-56.47793961,8.412172318,81.23306274,-34.20262146,671,1.180772185,-8.861207962,29.5238018,-79.46907806
672,-9.180023193,-11.48945332,64.04951477,27.36286736,-56.89445114,0.527388752,83.93566895,-31.44332695,672,5.382847309,-14.35990429,30.31666374,-77.78948212
673,-8.989800453,-11.29036808,62.55368805,27.4063015,-56.88963318,1.089089036,85.08881378,-32.83704758,673,0.855445445,-10.55574894,31.38202286,-77.06443787
674,-8.468345642,-7.040251732,63.03814316,27.32292747,-58.89398575,0.931987524,78.50740051,-35.30687332,674,1.075129747,-4.922101021,26.0631237,-82.93763733
675,-3.092558622,-8.54090786,62.67889786,27.37764359,-53.07296753,13.65352917,78.02503204,-36.63802719,675,0.789349437,-8.147463799,27.54017639,-80.9017868
676,1.630254269,-0.92212081,62.67889786,27.37764359,-52.40419006,18.45942688,79.31629944,-35.3481369,676,1.326846004,-13.82203484,27.45804596,-81.31401825
677,-7.933463573,-7.209559441,61.48947144,28.04465294,-58.3634758,1.764802098,79.78809357,-35.56501007,677,1.084323406,-6.55850029,28.05113983,-80.68608093
678,-12.49421883,-3.332159519,62.11517334,27.77324486,-55.08475876,2.70530057,83.76781464,-30.99331665,678,6.675870895,-3.353756428,30.43824577,-78.07563782
679,1.318578959,0.987195909,63.16137695,28.55451012,-53.105793,19.1196804,79.50351715,-34.79656219,679,3.697693348,-7.661809921,28.09051514,-81.07146454
680,-5.995558739,5.418336868,63.45793533,28.66212273,-66.66920471,8.370660782,78.94527435,-34.73245621,680,5.642852783,1.691415668,27.14175224,-82.0789566
681,-3.980237007,9.019485474,63.10384369,28.34132957,-70.10674286,11.91859818,79.46891785,-34.92399597,681,2.424682856,3.689195156,28.1100769,-80.96871185
682,-2.674774408,1.815580726,62.00942993,27.39162254,-61.01021957,14.16821575,79.46892548,-34.92399597,682,-1.503368616,-2.538043737,28.1100769,-80.96871185
683,-6.264909267,0.689011633,62.13964081,27.46054649,-66.96866608,10.69483089,82.17896271,-32.42481613,683,5.539040089,-0.330719143,30.18424034,-78.76035309
684,-4.380992889,8.628923416,61.07707977,27.41625786,-69.48361206,9.452017784,84.53928375,-33.01448822,684,8.515664101,3.346415043,31.95146179,-77.47831726
685,-15.95022869,17.90169144,61.12213898,27.42751503,-79.72527313,-8.613911629,85.16098785,-33.70446014,685,1.186063409,8.352155685,29.75720978,-77.37732697
686,-6.561495304,-0.10445898,59.6961174,26.75177002,-64.29633331,5.57399416,79.32923889,-35.82923889,686,-2.16438508,-10.3396492,26.08935928,-82.0011673
687,-10.05430222,8.97112751,59.3307724,27.01606178,-75.63509369,-0.782772183,76.95600891,-36.5848999,687,8.927764893,-5.94873476,23.64732552,-84.85070038
688,-17.50799751,6.870967388,60.67847061,27.41990852,-74.85042572,-11.49602604,80.06545258,-35.75508499,688,4.671888351,7.138241768,26.0408268,-81.58205414
689,-1.153821468,-7.315258026,60.45373535,27.73951912,-51.78670883,11.79232407,80.17312622,-35.69823456,689,7.779858112,-14.06662464,26.31572533,-81.46701813
690,-1.295460463,0.61219269,60.51340866,27.77065468,-58.0563736,13.51424694,78.681633,-35.79658508,690,-3.757362843,-5.025155544,25.4153595,-83.13453674
691,-3.896944761,17.33884048,60.79421616,27.52776337,-72.03098297,11.00559235,3.797675371,-56.28305817,691,0.963221669,6.443882942,22.68472099,-85.458992
692,-5.286934853,5.51750803,59.42510605,26.81680107,-66.27474976,10.07186604,2.665097713,-52.28508759,692,-0.597551227,-7.066320896,26.45916557,-80.85803223
693,-8.142061234,13.84324455,59.13308334,26.9239254,-69.28017426,7.32657671,2.714775801,-52.22302628,693,4.879034042,-6.741886139,26.6925869,-80.72776031
694,-2.189970016,0.018473139,59.13510132,27.03965378,-58.14482117,13.77417469,2.914166212,-52.22978592,694,-0.752897322,-2.046495199,26.3963871,-81.03981781
695,-10.56619549,4.198274612,58.99224854,26.67250824,-66.96666718,1.005317688,85.09420776,-34.46140671,695,14.12502384,-9.201160431,28.85415649,-77.83425903
696,-8.344604492,14.86796474,59.07262802,27.7852211,-74.08908844,4.707399845,5.885979652,-57.82881165,696,-3.008192778,6.68498373,19.68722534,-87.44680786
697,2.415444136,2.307096958,56.03084183,25.55503845,-52.70812607,21.0003376,77.23049164,-36.68758011,697,-0.321587324,-9.899651527,24.94725418,-83.57062531
698,-2.937335253,15.6430912,57.40816116,26.78744125,-72.29278564,13.19656372,84.09305573,-33.72102356,698,2.877161741,6.729783535,29.67023277,-78.08246613
699,-18.09962082,18.25212097,58.08419037,24.36911964,-85.56664276,-16.19925308,79.71868896,-35.78794098,699,7.432515144,14.68288898,26.80738449,-81.30144501
700,-6.692328453,4.490561962,58.08419037,24.36911964,-65.0973053,7.98251915,83.02100372,-34.1302681,700,-7.869440556,-5.997967243,29.27020836,-78.6993866
701,2.413797617,2.887323618,58.27933121,24.35460281,-53.41392517,20.98865128,83.46916199,-34.60691833,701,-5.123010635,-0.010062492,28.78197861,-78.81526947
702,2.738202572,2.981975079,58.5819931,25.19599152,-52.57930374,21.42010117,83.83968353,-33.94910049,702,-7.023216724,1.339015007,29.26494598,-78.33072662
703,-8.452026367,17.25904083,57.92182159,25.98559952,-77.7199173,4.401167393,83.83968353,-33.94910049,703,0.878613055,5.554583073,29.26494598,-78.33071899
704,0.256682426,4.648082256,55.90256882,26.29846001,-57.60630798,17.91643333,78.0802536,-33.59475327,704,-3.37624979,-2.16063571,29.70315552,-82.40072632
705,-4.442775726,7.208996296,55.93857956,27.21605301,-65.88425446,11.34874535,78.71361542,-33.19326401,705,-3.664611101,4.582461834,29.06124115,-82.83459473
706,-1.772740483,7.280476093,55.83517075,26.01298141,-61.31345367,15.65717888,78.60488892,-33.31827164,706,-0.807528853,1.161052465,29.67390633,-82.4095993
707,-2.142895937,-6.820588112,55.25068665,25.60498428,-56.30015182,8.79679966,84.17618561,-26.94334602,707,5.41924572,-6.309766293,34.86667252,-78.12950134
708,-6.87747097,-1.111492395,55.30960846,26.46035194,-66.07798767,3.124642134,86.34074402,-25.05552101,708,6.510661602,-14.91689587,36.50866699,-77.2545929
709,-0.253376931,5.999429703,55.29576874,25.84839439,-60.62221909,16.3692627,87.24961853,-11.6346674,709,-1.76656878,1.278149724,38.44799805,-72.62168121
710,-8.173167229,4.694573879,56.24942398,26.82955742,-67.77416992,5.469491482,92.98166656,-18.64538956,710,7.957073689,-11.40449429,56.08172989,-58.05482483
711,-7.690052032,4.996052742,56.11587143,26.80243492,-66.51399231,6.96030426,93.14394379,-17.77077103,711,3.685909986,-2.447448015,56.7548027,-57.69485855
712,0.695677221,0.705120623,56.20791626,27.74902534,-53.70849228,16.88282585,93.13354492,-18.17476463,712,2.724289417,-9.364402771,56.50772476,-57.7873764
713,-2.050074577,16.40589333,56.2079277,27.74902534,-67.54867554,15.29210949,95.05851746,-3.588964462,713,-4.037321568,4.912177086,67.67507935,-55.73488617
