DE_DL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,DL_DE,F_source_embedded,,F_target_embedded,
774,12.4225378,-65.99307251,-2.272030115,0.220502079,-35.06518173,58.90514374,26.69117737,-66.72518158,774,-45.72108841,67.85353851,-17.49299431,-24.26101685
775,-18.83192253,-51.712883,-51.86500931,51.55587387,-39.08899689,50.62701035,20.29523277,-72.00561523,775,-40.7342186,70.63470459,-13.27568626,-23.61641884
776,-49.15513229,-68.40846252,27.02049065,15.50726509,-41.26725388,56.84104919,14.32560062,-73.32132721,776,-39.60443497,38.25358582,-19.43444824,-23.33401299
777,14.76164627,-38.69031143,80.79872131,-27.05495071,-39.80355453,59.26437378,17.11301994,-73.76134491,777,-42.13814926,65.29362488,-17.51425171,-24.50656509
778,58.21229553,-57.97441483,50.40304947,35.55749512,-45.22158051,55.05031586,16.56401443,-61.82366943,778,-45.81869125,62.6036644,-13.88161945,-23.7587471
779,-19.13184357,-35.76439667,-27.70028114,41.51699829,-38.57752228,49.82314682,19.71814919,-62.32397842,779,-46.38639069,62.70487976,-13.20886326,-23.47353935
780,28.50551605,-18.99176598,86.83358765,-11.37972832,-33.70732498,50.66109467,18.07925034,-72.39825439,780,-41.12322235,63.56414032,-20.37968636,-22.59773827
781,-36.1050148,11.57527161,49.73920441,63.64697266,-41.99408722,51.70396805,-4.841593266,-69.5611496,781,-23.23930359,45.89282227,-19.18669128,-26.21509171
782,55.7654686,-71.42930603,37.1692009,73.64997864,-43.17674637,51.96286392,-6.530419827,-75.69791412,782,-42.38344193,65.00453186,-8.993263245,-31.18854713
783,-28.17536545,-70.55148315,20.94531441,9.827130318,-40.87824249,59.53985214,-6.656906128,-74.591362,783,-30.23148155,71.01266479,-14.4335947,-23.03290176
784,10.87591934,-19.70445633,85.06676483,-19.59924316,-40.0013237,60.49329376,-17.09739494,-77.3263092,784,-50.0098877,31.96511078,-13.49727058,-33.99572754
785,1.630326152,-49.11303711,-13.13225269,24.50473022,-35.49881363,53.48021698,-21.9771328,-84.40685272,785,-32.90197372,60.47305679,-2.788916349,-45.20812225
786,54.58175278,-70.51449585,63.16298676,43.33354568,-32.04335022,55.90926361,-16.62694359,-77.43522644,786,-34.16649628,56.57020569,-12.23040104,-31.63784981
787,-9.054329872,-78.02046967,26.77151489,7.098466396,-32.55037689,47.36660385,-5.739292622,-73.6747818,787,-36.25310898,70.66453552,-7.098534107,-29.93711472
788,29.57885361,-44.7758522,-13.29831123,-12.12013912,-43.93597794,54.45968246,-5.739292622,-73.6747818,788,-44.3248291,60.25736237,-7.099418163,-29.93710899
789,-46.09786224,-50.63777161,-44.07638931,62.97899628,-38.74001694,51.19314575,-5.901862144,-87.10240936,789,-39.48833466,63.80660629,-7.469394684,-29.40817451
790,4.806175232,-39.62745667,-20.77030182,2.781172752,-45.91579056,55.134758,-5.795359612,-87.01967621,790,-38.55064011,62.36227798,-17.71117401,-26.39855194
791,-46.4934845,13.31994247,49.00071716,64.01689148,-42.44371796,58.24544907,-7.248456955,-87.6190567,791,-43.73030853,45.00461197,-18.98405838,-28.40577126
792,-63.0197258,-31.55878258,52.95649719,34.05165863,-41.08385086,59.04605103,-83.81253052,-19.98184967,792,-43.82802582,62.61124802,-6.374146938,-38.75251389
793,-30.20414543,-74.82233429,37.29606628,11.52157879,-43.21792221,52.76481628,-83.31290436,-13.14517021,793,-32.56951523,70.49879456,-13.05806255,-51.05091095
794,51.14935684,-8.797352791,80.07145691,13.98739719,-41.02656937,60.0617485,-84.60214996,9.406158447,794,-42.18907166,60.96846008,-24.33642197,-72.77713776
795,-45.72655106,-21.75344086,-0.921458721,48.41716385,-33.73677063,60.23817062,-90.86821747,5.854196548,795,-46.40077591,61.62264633,41.82675171,-34.89870834
796,-1.187086821,-31.72702217,19.93671989,39.2315979,-34.48968506,60.55500412,-90.89343262,3.29956007,796,-37.91985703,64.79163361,-72.18209839,-55.65929794
797,-41.48648071,19.80162621,0.591922581,53.71253586,-40.82002258,51.72410583,-87.03411102,10.62257385,797,-42.5909462,63.57780075,36.19235611,-53.11444092
798,-28.1293335,-24.57541656,-9.687113762,21.89855957,-19.57734299,56.84332275,-87.71987152,10.21200943,798,-40.0286293,70.57831573,36.20032501,-53.04353333
799,-32.31924438,-81.27935028,42.31082153,12.47556591,-32.36281586,51.04797363,-87.71984863,10.21198368,799,-36.90781784,48.88634491,36.20032501,-53.04353333
800,-60.42837524,15.37170601,48.08845139,64.83842468,-41.34173965,57.04810715,-87.56292725,10.62795639,800,-41.97452545,61.13801956,-77.84086609,-49.60464478
801,48.96308517,-30.88825798,72.95851898,12.3889122,-20.13036537,61.59461594,-87.44645691,10.57180119,801,-45.22968292,65.38200378,-78.29238129,-49.79722977
802,-68.50383759,12.78787613,26.06148911,61.15164185,-39.46897125,59.6987915,-77.72756958,33.45111084,802,-36.7723465,48.86415482,32.70250702,-53.45129013
803,-28.55722046,-72.43572235,-21.04375458,70.66553497,-27.41848373,69.3591156,-76.20053864,32.31021881,803,-40.57937241,70.57722473,25.92297554,-56.49461365
804,-46.76076889,-41.23745728,-23.85071945,90.44055939,-29.71868134,76.57564545,-76.01111603,32.99382019,804,-41.39963531,70.45692444,31.14883995,-51.85218048
805,-52.82483292,16.08018494,48.82172394,63.39627075,-44.21762466,52.5507164,-76.19652557,32.52933884,805,-33.09414291,70.33662415,34.17394638,-53.08737564
806,-49.95383835,-3.344190121,-29.57021713,52.93386078,-43.03639984,58.99024582,-77.65431213,32.87804031,806,-42.55553436,62.32913208,34.80132294,-53.00857544
807,3.281980991,-50.79370499,-27.7099247,26.89829063,-45.34572983,55.89583588,-76.3175354,33.79608536,807,-41.94676208,68.44045258,31.66587257,-51.85467529
808,-34.48258972,-74.21623993,-41.29677963,66.96620941,-43.36416245,57.56813812,-77.00013733,34.85241699,808,-43.74817657,44.85362244,32.03530121,-50.17841721
809,12.22935963,-32.8305397,-13.19224834,-14.52940655,-45.32205582,53.44977188,-78.06686401,35.47808075,809,-42.69549942,61.89739609,33.0568924,-53.82393265
810,-49.12538147,-25.12740707,5.379691601,67.72586823,-35.80594635,60.56437302,-77.60263062,34.78046036,810,-45.03176117,62.0055542,29.38840485,-56.69603348
811,-47.55751419,-24.23764801,11.77903652,51.08856583,-27.40194511,69.41414642,-77.79132843,35.31242752,811,-37.81341934,68.15770721,34.16897583,-50.82984543
812,-70.27232361,-18.79575157,-17.85218239,24.10780525,-42.39199448,58.97727203,-77.65441132,36.54298019,812,-46.73724747,59.69289017,37.49176407,-47.74815369
813,60.1173439,-58.74334717,57.69742584,38.50407028,-42.40232468,61.4355278,-78.21247101,35.84223557,813,-44.22072601,64.36619568,34.37596512,-48.06267929
814,-40.40741348,-25.23741531,-6.00117588,33.92174911,-20.07736206,75.75191498,-78.95892334,34.74528885,814,-42.16650009,65.71729279,35.94272232,-52.36170959
815,-36.34168243,-39.80334091,-41.31703568,69.02689362,-29.53373146,76.76216125,-79.05304718,35.55844116,815,-44.06623077,66.78656006,35.30979919,-53.34712219
816,5.578240395,-67.77410126,-39.41373062,68.89083099,-20.740942,76.29927826,-78.63625336,36.39341354,816,-45.73504639,60.78263855,37.26777267,-48.87047195
817,59.26263428,-62.03359985,64.85928345,33.96218872,-28.91025543,77.26082611,-78.87018585,36.20589828,817,-37.33957672,69.21888733,36.83423233,-49.59316254
818,-36.63465881,10.39145374,-18.26640892,37.18640518,-29.13552094,75.87397766,-79.2822876,35.52274704,818,-40.03484726,58.9531517,35.35599899,-48.47732162
819,46.36436844,-19.15113831,71.14529419,8.902907372,-25.52557182,68.22401428,-78.92251587,35.8262825,819,-42.05009842,66.60916138,36.24668121,-48.23644638
820,-48.61700439,-66.86656952,31.70236397,5.64394331,-36.76882553,63.40895844,-92.94330597,3.987055302,820,-39.15755844,69.28130341,39.45558929,-43.98206711
821,-49.6096077,-3.093607664,-30.53659058,47.90709305,-43.53169632,60.84649277,-93.10068512,4.135901451,821,-34.28326416,56.95415497,42.04875183,-35.98206329
822,56.97587967,-17.77548981,72.93367767,9.178273201,-26.86577988,73.31958771,-77.23564911,36.1819458,822,-36.56708145,65.1753006,37.43819809,-42.69568634
823,-16.63627625,-39.61182404,-24.25423622,28.38402939,-18.32595825,74.84833527,-77.10923004,32.95016861,823,-34.60718918,59.35960388,33.01777267,-52.86748886
824,-43.74410248,-74.68834686,20.52504158,11.39738941,-25.52774429,77.92098236,-76.03118134,32.10886383,824,-33.50013733,58.66100311,32.63183975,-52.4372406
825,-17.41279602,-58.19224167,-17.28046799,72.88717651,-28.95874214,75.50363159,-76.98016357,31.55409241,825,-34.12610626,68.82997894,34.66248703,-53.85074997
826,-43.61465836,-40.58608246,-44.94687271,56.16858292,-27.34843063,74.52014923,-73.20975494,33.74624252,826,-38.56173706,66.54519653,26.0849781,-49.34127426
827,11.85551834,-45.35238647,-19.30247498,26.84349251,-42.69400406,59.47443771,-73.70591736,31.31183243,827,-27.04812431,68.57574463,25.30548477,-57.63337708
828,-49.04241943,-66.79743195,39.25895309,13.08759117,-30.36084175,77.02085876,-72.02850342,30.46369553,828,-46.08083725,60.69623947,26.3912735,-58.15282059
829,-23.14948654,-56.85736847,-44.2215004,40.85609436,-21.30042839,76.49211121,-71.35551453,30.65199471,829,-28.69976234,66.85038757,26.01046944,-57.16020203
830,-47.48414612,18.22840881,30.01276398,84.99582672,-43.52463531,56.77879715,-71.58853912,29.84879875,830,-44.24785995,55.63516235,24.80301857,-56.98073959
831,-64.22793579,-3.567928791,44.55185699,34.20197296,-27.97347832,77.31079102,-71.29666901,29.68945313,831,-26.09571838,59.63808823,24.42217064,-58.51821518
832,-67.45483398,-14.00243855,23.47087288,68.43816376,-16.51231003,71.87248993,-70.94499207,29.77194023,832,-34.42180252,61.23777771,24.86995697,-59.31253052
833,49.66133881,-74.8289032,31.1626339,77.58107758,-26.65861702,76.48161316,-70.97483063,29.79739952,833,-34.18616104,69.51722717,24.83974648,-58.96255493
834,-59.94602966,3.276172161,21.30689812,37.9923439,-13.31797504,75.4504776,-70.7722168,29.75887489,834,-41.24945831,68.13266754,25.13243484,-59.24547195
835,-75.98778534,-0.519429743,17.29018211,58.97233582,-18.15501022,76.58404541,-70.60656738,29.72561455,835,-43.19928741,57.73258591,24.70818901,-58.36685181
836,-29.38887787,-71.93651581,-49.93790054,55.82184219,-27.49595451,71.94654846,-70.20080566,30.26069832,836,-34.7232399,65.80703735,24.51137733,-57.99909592
837,-14.33223534,-37.29260254,-5.827086926,31.4090786,-27.17140388,72.06443024,-70.13541412,30.30432701,837,-36.27516937,65.64170837,24.47068977,-59.00544357
838,22.60521317,-44.58463669,-30.42945099,-9.056757927,-43.48894882,61.48913956,-71.46043396,31.40419388,838,-40.65633392,65.49250793,24.98438644,-56.22398376
839,-68.79424286,-22.27615929,12.82566357,67.70750427,-15.55818462,74.33905792,-72.59233093,32.88297653,839,-44.63382721,61.61870193,24.71392822,-55.99245453
840,-36.34467316,10.12701416,63.44968414,35.28955841,-12.95729733,75.38250732,-73.03304291,33.35374069,840,-44.23789978,66.28921509,24.59902954,-56.93489838
841,38.20128632,-80.80012512,20.18927956,88.75051117,-17.55664063,70.13011169,-73.23903656,34.30502701,841,-43.34626389,57.82162094,27.61225319,-59.12168503
842,0.470241845,-36.07023621,-7.407679081,-20.93552017,-30.02917099,71.4532547,-84.58876801,8.96736908,842,-31.07468224,70.37273407,-86.81834412,-29.46118927
843,-10.56602383,-60.58971405,-48.95154953,45.0471077,-30.022892,71.51416016,-79.3391571,-8.588573456,843,-41.69645309,59.14125443,-86.31143188,-29.16371536
844,20.91577148,-48.01451111,1.462268233,-0.412373453,-29.57227516,73.22511292,-68.130867,-32.82363892,844,-44.75473785,58.34244919,-72.424263,-55.96555328
845,64.95700073,-56.20408249,46.03718567,35.47909927,-14.91267014,76.6831131,-68.61851501,-35.5562706,845,-26.56503487,61.52488327,64.50424194,-26.00760269
846,-21.62273788,-82.84391785,15.16493702,10.38170719,-35.84864426,64.28217316,-68.6516571,-36.15227127,846,-44.35446167,61.19470978,-7.798901558,-60.38924026
847,-37.81061935,-40.57670212,-42.60141754,58.37812424,-44.59304428,61.14875793,-34.30800629,-59.73005676,847,-43.16469955,62.52101517,-7.477873325,-60.56977463
848,37.24129868,-81.36882019,18.1211834,93.9807663,-26.85084343,78.08072662,-34.29092407,-59.87466049,848,-39.02784348,67.06504822,2.881002426,-51.87194824
849,-32.31721115,-34.6896553,10.52000427,39.54212952,-28.01297951,78.45796967,-34.34320831,-59.58029556,849,-41.72949219,68.33003235,-7.24361515,-60.50305557
850,47.03755951,-11.01330376,69.71507263,6.806805134,-28.01298141,78.45796204,-34.28850555,-59.76332092,850,-41.72957993,68.33006287,-28.29118919,-59.83413315
851,-39.64068985,-61.50251007,-39.22595596,72.17153168,-14.73484802,76.66085052,-62.97001266,-35.38375092,851,-40.59624481,66.62440491,-10.63096046,-81.56393433
852,-27.57769585,-71.31119537,15.9425354,16.37441444,-19.77402115,76.5383606,-77.35028839,15.152915,852,-41.28125381,68.65296173,-72.93331146,-50.62137604
853,-44.94776917,-63.50102997,-39.099823,72.6859436,-24.29656219,70.47406006,-75.0789566,18.70334625,853,-44.27806854,64.2489624,-71.68804932,-40.52109909
854,13.6027174,-33.04053116,-2.474740744,6.058678627,-9.018722534,74.4778595,-67.91938782,19.00793457,854,-38.60689163,68.28084564,-86.42588043,-28.84143066
855,-6.859786987,-76.30995941,-33.31705093,66.07984924,-17.05290031,76.56476593,-67.14839172,19.88207626,855,-44.54692841,60.16288757,-75.95767212,-31.63050842
856,-82.4376297,-1.409767151,15.47615623,67.26404572,-5.807515144,71.86296844,-67.18634033,19.77787971,856,-38.48397446,67.24224091,-78.48209381,-43.2322998
857,17.61881065,-36.06856155,-26.93242455,-8.364123344,-18.2568512,68.44042206,-67.18634796,19.77781105,857,-44.25575638,60.4486084,-78.48292542,-43.23224258
858,-30.57484818,-26.65102768,6.98812151,50.64189148,-28.1295929,75.85186768,-67.26267242,19.66899681,858,-34.16390991,69.42894745,-80.10245514,-40.33990479
859,12.63823414,-25.7578125,80.27051544,-21.10556412,-28.06105232,64.29130554,-66.58873749,15.47489643,859,-42.45866776,58.85623169,-86.54057312,-29.6402874
860,35.69343185,-24.6779747,6.604896545,-47.64157867,-35.5700531,64.41117859,-66.67829132,15.12947083,860,-46.62693024,59.51231766,-80.81767273,-39.55057144
861,46.60522079,-57.00831223,36.54202271,42.12081528,-25.44924355,78.3254776,-69.38319397,4.934801102,861,-44.8208046,59.64411163,-77.10437012,-30.78050232
862,-51.6240654,19.7774353,17.48341179,76.30496979,-7.317525864,76.60198212,-79.65782166,-5.695439816,862,-37.81005478,69.65841675,-81.74786377,-29.36863708
863,-31.18115616,-63.91305923,14.63967037,12.59847546,-17.64160538,70.8227005,-72.93503571,-7.158111095,863,-42.95529556,57.93629456,-82.73297882,-29.12445259
864,-79.27758789,-9.224479675,12.7256422,67.95440674,-27.50027657,59.88098907,-71.87641907,-27.70627594,864,-30.93237114,70.15174866,-70.7103653,-41.49610138
865,-15.98952293,-84.53483582,23.49815559,14.71038437,-19.23513412,70.41945648,-54.20282364,-30.78412628,865,-33.85046387,65.4540329,-55.12923813,-55.83446884
866,-69.87880707,-20.08907509,9.642303467,61.91116333,-16.75564384,72.10271454,-57.73940277,-35.11993408,866,-39.88621521,59.05043793,-23.88708115,-69.13269806
867,-46.24043655,-40.25242233,-43.54565048,49.93988037,-18.94023895,71.29465485,-56.91337967,-35.72921753,867,-37.52170181,67.29199982,-30.02234459,-55.11642456
868,-54.98090363,-18.96795082,6.2898283,58.85476303,-28.84416008,71.93875122,-56.91337967,-35.72921753,868,-40.78388214,66.18461609,-30.02234459,-55.11642456
869,6.961449623,-59.39422989,-5.705880165,6.727012157,-29.5392704,72.67399597,-57.03523636,-39.46494293,869,-40.47225189,66.86531067,7.101690292,-48.59528732
870,33.69328308,-27.44853592,82.77383423,4.5370121,-29.36158371,73.01563263,-28.2550106,-62.80341721,870,-36.27456284,65.69971466,1.231316686,-50.23888397
871,64.20428467,-57.87666321,37.00285339,43.23544693,-35.48051071,63.74650955,-30.0343914,-56.91440582,871,-35.08517075,66.26702118,1.246984363,-50.45350266
872,-20.73553848,-31.58933449,5.471333981,32.59173203,-24.31447601,70.68083954,-14.44809341,-66.06240845,872,-43.03102875,57.36819458,-6.597507,-49.40930939
873,-7.896915436,-63.49019623,-47.7567215,56.18351364,-7.006195545,70.49153137,-21.70202637,-64.8675766,873,-42.96658707,57.37650681,-4.378595352,-48.10415649
874,-52.70801926,-26.00059891,2.708916664,61.35132217,-18.87812614,72.36683655,-14.6250658,-62.26796341,874,-30.53587914,59.76216888,-6.704780579,-49.5064888
875,-37.19659042,-64.29933929,-46.43192291,47.66931152,-39.52967834,57.19201279,-4.377976894,-55.60892105,875,-43.23585129,67.04547882,-3.174452543,-48.56521606
876,-51.10250854,7.5198493,25.83294487,60.79727173,-38.55278015,57.64503098,-28.43640518,-61.40937424,876,-42.13810349,60.05039978,-26.84695625,-55.6162529
877,65.91291809,-56.82066727,62.86483765,31.0081749,-1.783082843,50.74487686,-28.43640518,-61.40937424,877,-33.76393127,56.55711365,-26.84699059,-55.61699677
878,-24.50496101,-53.99732971,-37.96048355,71.4054184,-22.2551651,63.4244194,-28.25488472,-61.07678986,878,-31.49946594,64.69781494,-24.97416687,-54.64967728
879,-72.50078583,-6.127745628,33.23550415,55.77891159,-38.65254593,57.85139465,-29.37340736,-59.5983429,879,-32.92337036,68.71431732,-3.053061962,-50.33310318
880,-13.03336239,-48.09262848,-43.0451889,49.80161285,-18.72559357,71.08027649,-28.39171028,-61.32565308,880,-40.47430801,56.8698082,-23.23454857,-62.491436
881,-46.07999039,-2.040197372,28.31278229,35.55207825,-7.27887392,69.34871674,-56.59246826,-35.96829605,881,-45.34620667,56.54224014,-27.41119957,-53.70690918
882,53.54416656,-58.47407532,-28.54650879,51.52222061,-18.94929314,71.83300781,-55.37778473,-37.31450653,882,-38.01218414,68.08177185,-30.10639954,-54.93541718
883,-20.81521416,-74.548172,37.96391296,8.397932053,-25.51901817,69.40162659,-57.39279556,-40.89723206,883,-33.76818466,65.71485901,-32.97210312,-57.06102371
884,-23.41730118,-26.03357506,19.1559391,42.97831345,-10.63361168,71.01904297,-58.96440887,-35.29798889,884,-34.78969955,58.50199127,-55.09488678,-55.60315704
885,-52.57919312,-6.246762276,40.52356339,36.70936584,-13.77708244,70.95527649,-57.3473053,-29.21652794,885,-34.59964752,69.08290863,-53.90840912,-53.5301857
886,-51.95697021,-21.46316528,20.44197273,40.27989578,-24.73870468,70.38866425,-51.79351425,-29.95932388,886,-33.85437775,67.1883316,-36.45051575,-56.2299881
887,1.245614052,-49.73908997,-21.86883926,27.01812363,-24.62541962,69.94723511,-50.51844025,-30.79247093,887,-42.22002029,67.34098053,-36.78151321,-55.32419586
888,-12.60288906,-74.31884766,-14.36036682,68.89852142,-26.71257401,65.90528107,-54.01455688,-19.50156593,888,-35.04476166,58.84709167,-54.43276978,-56.36943817
889,10.2718668,-21.88900757,16.38153648,-11.2899456,-22.57917213,69.08063507,-54.34685135,-18.80589676,889,-43.70384216,53.78773117,-60.39138794,-55.12680054
