BE_BL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,BL_BE,F_source_embedded,,F_target_embedded,
3479,-37.25651169,-35.85818481,-13.59030914,25.19882584,-3.554934263,-29.03292847,-29.11127663,-47.55194092,3479,-67.77507782,-33.82081985,-41.08045959,11.16949368
3480,-42.36621475,-21.27148247,-3.637034178,68.64900208,-38.689888,9.43361187,35.01891327,14.30427074,3480,34.91992188,-21.33787918,-39.33309174,26.49926567
3481,-55.94319153,-8.486022949,-17.72779465,57.31084442,-75.21413422,5.769688606,-28.54652023,25.50940895,3481,-13.5802002,76.85654449,-50.18393326,31.80727768
3482,15.68676186,-40.94955063,25.74249649,29.34361839,16.59167862,83.82073975,33.18569183,80.10637665,3482,51.74112701,10.63436508,34.57406998,39.46434784
3483,-57.79271698,-5.778884411,-34.51916504,62.00118256,-78.65252686,4.582915306,-39.86880875,32.68586731,3483,-23.02876663,78.07830811,-54.96568298,31.92164612
3484,-11.0039444,-77.26065826,3.720237255,77.96540833,6.036720753,9.977723122,37.86837387,20.45978546,3484,48.81129456,-30.32253647,27.3380928,-35.86157608
3485,-37.63305664,-51.92615128,1.224047899,50.71123886,-50.53661346,-27.05895615,-61.3317337,13.24407291,3485,-41.04870224,32.72489548,-33.28349304,-26.2189579
3486,-60.39441681,18.39742088,90.1672287,12.20685101,40.64854813,-71.28659058,44.82723999,-65.6858139,3486,80.37901306,-23.50503731,80.87435913,-30.53226852
3487,-68.33879089,-14.54782677,-23.30791664,40.43113708,-65.80783081,-43.43212509,-55.08937836,20.47115707,3487,-29.69576645,73.07318878,-68.00263214,10.05492973
3488,-87.06816864,-7.187169075,-61.03039169,39.47865295,-37.14041519,-55.37178802,-29.25663376,-36.70310211,3488,-92.97449493,27.30025673,-66.40318298,-21.39413834
3489,-3.841312885,-44.91268539,-0.51332885,29.34820747,-21.43120384,54.75463867,-17.4578495,-24.59747887,3489,-50.53532028,-40.65958023,12.10011864,37.4005394
3490,-16.78053856,-45.88683319,2.41310668,14.04388332,-0.798662007,-57.58299637,-33.31853485,-56.58040237,3490,-64.36894989,-20.78386116,-23.94439507,-1.139789343
3491,-20.7348938,-1.217301011,70.76045227,-14.79135895,-4.457366943,0.98559165,11.68365669,-77.43388367,3491,-2.304144382,-37.07488251,6.045994282,-7.721430302
3492,-37.92547226,-17.22356415,-5.254847527,68.83406067,-37.43915176,17.2610321,26.27725792,10.77138329,3492,-0.88634634,54.69802475,-24.18908882,45.13031769
3493,-76.59963226,-19.27623558,-43.18312454,44.63111115,-60.41344833,-43.71909714,-61.3948555,32.89354324,3493,-56.80432892,60.50498199,-77.07629395,-5.251982212
3494,12.84871292,-82.07733917,18.61882591,75.63829041,34.90229416,20.59986115,23.85327339,50.48399734,3494,53.9914856,-60.69156647,49.21986389,-20.30043793
3495,-33.05469894,-55.6951828,5.997173786,52.7237587,-48.18268585,-7.450479031,-28.4467144,8.711216927,3495,-14.91619205,-75.8941803,-22.38531876,-63.48165131
3496,-4.140838146,-76.67790222,-20.58317375,80.15763092,-27.74650383,18.34090233,26.5963707,14.69395161,3496,0.608669519,53.60707474,-8.585599899,52.81480789
3497,-5.587737083,-35.61779022,12.9376049,9.375437737,-1.656532407,-20.22397614,-2.774444818,-39.81951904,3497,-41.05768585,4.697059155,-19.53519249,8.491742134
3498,-8.898832321,6.360322475,60.60575867,-0.779882729,1.059668541,86.86379242,-19.54736137,69.2698822,3498,-6.704469204,24.00295639,1.241145372,23.89944649
3499,2.107438564,-13.33354664,53.64431381,-7.327982426,-1.085278511,-10.21011543,7.14218235,-69.94850922,3499,-14.07430172,-19.18270111,-3.401990414,-7.002902508
3500,-78.07939911,-23.53974724,-42.36175919,40.99207687,-51.24109268,-49.5837059,-61.62588882,2.062828779,3500,-64.50995636,53.06428909,-71.21083069,-11.2216568
3501,25.70784569,-33.31852341,37.54562378,27.98384094,49.78031158,58.20979309,38.97266388,75.51930237,3501,55.37498474,20.67383957,35.09824371,49.64924622
3502,12.04294014,-80.98127747,14.20186901,72.25867462,33.02420044,20.13533401,27.83274651,47.71459198,3502,47.61875153,-47.32894135,40.42613602,-12.74928093
3503,-57.95687866,22.38501549,96.48651123,12.39784241,37.36296082,-75.14216614,38.07923126,-73.62113953,3503,81.8682785,-34.42033005,81.96550751,-34.64339447
3504,-44.4193573,15.64268494,89.4463501,1.277730584,21.42184448,77.1713028,30.6894474,-36.46446991,3504,20.46704483,-6.907741547,15.37566853,11.73979568
3505,0.321317226,-42.97871017,4.77377224,29.66146088,-21.20439529,66.1918869,-33.50955582,56.67313385,3505,29.17542267,9.906691551,14.68536282,38.86789322
3506,-1.166599751,-10.05116177,36.62561417,-10.23920918,10.15139103,-58.00055313,-35.40493011,-74.22270966,3506,-21.69393158,-35.36818695,-5.112217903,-31.3514061
3507,-41.71552277,-18.37264633,-19.14517975,68.1701889,-52.4745636,14.40706348,-6.985721588,27.66237831,3507,0.841180384,62.58139038,-35.81412888,35.77427673
3508,34.55732727,-33.54034424,43.72832489,26.82142448,74.5941925,25.25095558,70.84737396,46.70933151,3508,61.37639236,22.01316071,49.84980011,52.50455475
3509,2.595415831,-18.88956451,39.24834442,-2.096526146,2.273432255,-16.50429344,6.531267643,-50.38166046,3509,-26.91634941,-17.43353081,-6.770568848,-7.095784187
3510,30.83222008,-27.21280289,35.600914,27.75134087,18.32168961,81.0534668,35.45356369,77.93347168,3510,53.33171844,16.7509594,24.63790703,53.78557587
3511,-75.31336975,-26.00300217,-41.19994354,37.74553299,-57.99116516,-46.72724915,-62.10772705,4.551751614,3511,-65.46796417,52.23901367,-69.76286316,-9.207732201
3512,-1.313171744,-9.723953247,54.94202423,-12.6829319,16.49763298,-46.50000763,-36.32364273,-76.00260925,3512,-10.78577137,-44.06745911,-4.981377602,-31.79147911
3513,-49.08224869,-12.02368355,-19.7070961,64.01500702,-68.13951111,13.53819084,-1.419859648,27.5702076,3513,-6.027752399,73.81767273,-48.31339645,38.4370079
3514,35.92749405,-30.11042404,52.18399429,10.19073486,45.39396667,63.86348724,-9.47917366,87.32959747,3514,31.40855789,31.02336884,32.7940712,56.10108185
3515,7.774658203,-73.84877014,-25.94470215,88.53648376,-3.306530476,27.68511391,28.4095993,27.93552208,3515,5.046383858,61.16827774,-12.68044281,58.0261116
3516,-11.38467598,-43.51975632,9.23279953,11.05446625,7.280588627,-32.59555054,-29.48259354,-60.36833954,3516,-50.08231354,-9.191529274,-27.52744102,6.775745392
3517,-32.68880844,-42.7347374,-7.105145454,21.96307755,-14.58321095,-72.61155701,-31.94931793,-48.7740593,3517,-68.04985046,-28.73404884,-37.93835831,-4.724908352
3518,-40.28353119,-55.49017334,3.226308107,54.53039169,-48.42721939,-5.014186859,5.511675358,10.3647728,3518,24.21783447,-38.72198868,-27.98833847,-66.86630249
3519,1.07668221,-69.80455017,-22.29902267,81.75463867,-34.5858078,19.1131897,26.17168808,15.46948338,3519,0.767737508,53.76424789,-13.01202202,53.93608093
3520,-64.13114929,16.33821869,87.55704498,14.70425224,45.84650803,-64.14569092,48.50648499,-60.67058945,3520,81.19829559,-18.16069794,80.00647736,-23.24588966
3521,-50.59574127,20.63605881,97.40558624,6.599970341,-0.43961519,9.953290939,17.71305656,-77.11647034,3521,26.35207176,-11.5270443,18.91379166,0.539752841
3522,12.46280956,-81.49797821,16.97662926,72.11774445,26.83333778,13.91040039,25.02458572,49.65301895,3522,44.33443832,-57.63261414,42.26174927,-16.46067619
3523,-37.7116127,11.92017174,70.37281036,-3.604607344,27.33246994,-22.70096397,0.281135798,-0.980576634,3523,4.470472336,-0.24381426,12.69037724,-5.771736145
3524,-72.35723877,-24.9484005,-32.00127792,41.0549469,-67.90583038,-18.79220581,-67.2376709,38.45843887,3524,-38.3681488,67.24073792,-74.64157867,-0.060296711
3525,-50.24115372,-7.859331131,-20.86254883,65.89497375,-68.38661194,11.75135231,-13.71263027,28.44206429,3525,-0.836532414,69.44433594,-40.36085892,35.02562332
3526,-34.27150345,-47.29058456,9.734036446,42.6883316,-27.08396339,-74.56135559,-58.93531418,-23.65571976,3526,-33.33298111,-61.33956146,-31.14191246,-25.01404762
3527,-5.868938923,-33.57821274,17.66879463,5.971477509,10.07171249,-45.89326859,-14.9805584,-69.7634964,3527,-38.05719757,-5.224668503,-18.67020226,-11.24700928
3528,-56.645504,-5.913123131,-33.86522293,64.20961761,-64.16564178,13.22834492,-35.31394958,32.0356369,3528,-18.82341003,81.68331909,-51.75858307,33.28602982
3529,-50.42507172,20.79678154,99.11717224,7.259859562,-1.896739006,10.52627182,16.38070297,-69.98884583,3529,26.67448997,-10.84454346,19.04763031,1.302708745
3530,-45.90758514,-4.615409851,-20.16179848,63.2311554,-78.11275482,8.400056839,-27.69042206,26.35099602,3530,-5.745488167,76.43412018,-38.55806732,40.07746124
3531,-0.482426643,-33.46505737,34.41936111,0.966707349,-13.45997143,-9.825281143,2.718092203,-61.6624794,3531,-27.18155098,-17.79402351,-12.63347435,21.25755882
3532,0.412581027,-9.551384926,71.05350494,-15.55104733,15.45607758,-30.46397209,4.976531982,-86.11467743,3532,4.779188156,-28.8788147,-2.006001949,-10.19756126
3533,-21.34722328,-74.40631866,17.9771843,68.32390594,16.87571716,1.846631169,40.13882828,45.23566818,3533,42.6816597,-58.11422729,-11.57848167,-75.85984039
3534,34.96930313,-37.66730881,55.68174362,15.94629288,76.57887268,10.29471207,64.22776031,53.00265884,3534,54.82587814,30.62947273,53.56167603,55.73167801
3535,-36.77162552,-7.371379852,-22.96649933,64.41950226,-83.9779892,-12.01357841,-27.16427231,26.91771889,3535,-10.17703533,76.28840637,-28.91697693,50.90960693
3536,-36.18632889,-6.147446632,-34.17531967,65.04586029,-84.09529114,-4.959010601,-27.89710236,32.06595993,3536,-21.32304764,78.27288055,-39.72339249,45.64450455
3537,-37.45106125,11.58150005,70.41244507,-3.813330173,-4.964848042,54.2680397,-4.252473831,0.094681844,3537,3.158518553,3.873840332,12.00315666,2.31018424
3538,-12.46648407,-43.10469437,7.006056309,12.09080505,7.038995743,-44.89377594,-10.91735458,-58.22761154,3538,-50.51179504,-10.48484707,-24.08401108,0.262872219
3539,-36.42091751,-43.56537628,-11.58758831,27.4946003,-15.85385513,-70.26589966,-65.89603424,-31.36143494,3539,-79.3104248,-20.40698624,-38.98816681,-6.522482872
3540,-1.496826768,-79.91117096,3.885457516,83.44271088,23.90916443,6.412786484,35.66384506,40.97415161,3540,52.51052475,-33.66075134,32.41418076,-26.7238884
3541,-19.48780632,-30.84446144,8.901698112,43.69946289,-39.17406464,-73.5663681,-69.24394226,-12.21210766,3541,-32.60760117,-65.36074066,-21.86856079,-48.93951416
3542,-14.45131397,-75.28604889,6.348340511,72.85623169,-22.2631588,10.7952919,30.64930725,8.16667366,3542,44.97490692,-25.17939568,27.42393494,-32.04681396
3543,-8.350117683,-78.09701538,4.124010086,76.73724365,-24.0196476,12.06353951,43.11410904,32.2101326,3543,50.5603981,-34.59332275,29.13835144,-30.7430191
3544,1.780878305,-13.26173496,39.51698685,-2.106437922,-3.865859509,-9.935911179,4.482073307,-61.95585632,3544,-19.92486763,-8.482651711,-4.740250587,-6.615141869
3545,-11.44337749,-42.99433517,-6.350297451,25.058321,7.926316261,-34.45172119,-15.83909702,-37.06277847,3545,-59.21088791,-34.37090302,-26.85814857,6.08069706
3546,15.48742867,-40.72943497,47.03216934,6.150101662,15.15272236,83.63561249,-21.01082802,63.56805038,3546,14.65641499,40.05686951,34.41208267,39.86711121
3547,-14.70210361,-2.511736155,71.30024719,-15.07420731,25.53993225,-33.17629623,15.47537041,-74.19109344,3547,8.314227104,-21.85193253,10.08381081,-14.13208771
3548,-37.65538406,-17.22344017,-5.325350761,69.19787598,-32.28516006,18.02126694,26.42993736,11.03832531,3548,-0.90640384,54.18375015,-22.4191227,46.49435043
3549,-78.1982193,-26.31821251,-43.27864838,40.45827103,-42.04227448,-54.99757767,-60.89400482,4.287010193,3549,-66.28403473,52.21022415,-69.22936249,-12.19227982
3550,-14.29378891,-45.29301071,-6.646861553,24.62709045,7.145896435,-32.66401672,-15.78089714,-38.86471558,3550,-59.5483017,-34.22698975,-30.44991684,9.337947845
3551,35.84963989,-30.51509666,36.72989655,28.67534828,46.22117233,63.05415726,49.38744736,69.36103058,3551,55.91146469,16.66236305,32.62154007,53.78330612
3552,2.415572405,-18.01511002,40.38385391,-2.193954229,4.34499979,-17.20340347,4.273405075,-64.53163147,3552,-20.10490608,-9.048156738,-6.350883007,-8.030578613
3553,-17.73114204,-37.38158035,16.92073822,-4.894835472,-13.63939857,-73.19225311,-54.1482811,-24.26342392,3553,-29.4062767,-52.5415535,-28.78923607,-24.83607292
3554,-29.4612236,12.85322094,76.94208527,-9.078781128,28.43796349,-31.31927109,26.3368206,-39.74526978,3554,7.527950764,-25.14536667,12.31259346,-6.734113216
3555,-14.00829411,-44.6426239,-6.707823277,23.77444267,7.800272942,-43.56708145,-18.72741127,-42.99609756,3555,-61.8861084,-33.47232437,-31.1296196,7.138658524
3556,-50.08017349,18.07596207,91.06100464,7.001870155,-0.038368918,9.927863121,24.61151695,-56.24397659,3556,19.23413658,-5.944017887,17.26465034,3.672049761
3557,1.787494659,-11.55077076,33.83988571,0.200730279,7.436970234,-15.66942501,3.171460867,-71.66735077,3557,-22.85243225,-1.730266452,-2.834165096,-8.600289345
3558,-8.866039276,-18.04409981,39.88278198,-10.04450989,8.67550087,-72.89716339,-21.60872459,-82.70014191,3558,-20.49359894,-36.17103195,-6.723682404,-33.54714966
3559,-31.82954025,-35.71915054,-13.9223423,21.11036873,-4.761058807,-23.98577499,-20.92655182,-42.75704575,3559,-65.03987122,-38.1908989,-33.22480774,14.0664587
3560,-36.02634811,-42.44684982,-4.451357841,17.32433319,-19.22254562,-71.91682434,-67.94378662,-33.4928627,3560,-75.43643951,-19.49412727,-42.39826965,-4.200285912
3561,-40.56370544,-40.63275909,-12.50315857,27.62216187,-3.177386522,-54.16648102,-71.57460022,-25.42232704,3561,-79.48531342,-20.5906868,-46.17657471,-4.390005112
3562,-28.67236137,-43.45916748,-5.526269913,21.64985657,-20.07538605,-73.11474609,-30.49592018,-49.16841507,3562,-66.82762909,-28.12114143,-36.94728851,-4.925842285
3563,-5.585889816,-6.38923645,39.41139984,-4.924962044,5.32387495,-13.50759983,2.775454283,-71.55189514,3563,-25.59251785,-21.89499092,-5.594059944,-12.76138592
3564,-66.88228607,15.3858223,85.31201935,16.39454651,50.26960373,-58.06748199,55.80752182,-43.04797745,3564,87.60457611,-5.827420712,79.08679962,-15.72615623
3565,-5.932632923,-18.66314888,43.88275909,-9.764802933,11.43418503,-47.92805481,-20.42398262,-83.36077881,3565,-19.80223656,-36.41475677,-9.659268379,-28.92472649
3566,-74.69570923,-24.53679848,-41.27705002,38.2118988,-75.5275116,-32.12639236,-62.20019531,2.937561512,3566,-64.95597839,52.48148727,-73.53387451,-7.020991802
3567,-45.87130356,-6.264609337,-20.78100014,73.67832184,-79.50273132,3.552801132,-13.35510731,29.49586678,3567,0.495793909,62.27969742,-38.0645752,37.42663574
3568,-70.55608368,-13.86733246,-40.58891678,50.1391716,-75.08088684,-30.86925697,-54.78604889,37.52782059,3568,-38.602108,74.57579803,-79.75991821,1.736157298
3569,-57.26850128,-0.959625363,-17.05944443,56.04370117,-78.80371857,-20.04004288,-44.83480835,23.01556206,3569,-13.01039219,76.07634735,-54.58437729,31.65129662
3570,1.043211341,-26.12642097,20.64237785,9.481408119,-12.23692513,-6.412898064,-4.087317467,-28.76690483,3570,-34.02974701,14.05243206,-11.59933376,20.9063015
3571,-54.06037521,-7.536734581,-17.54130173,58.05830765,-77.06585693,5.085038662,5.914771557,24.11029434,3571,-9.588347435,74.81027222,-47.05359268,35.41498184
3572,-84.42922974,-2.873733997,-60.15153885,42.64875412,-41.58925629,-45.45254135,-57.93024826,3.976903915,3572,-87.85367584,34.052845,-73.94810486,-21.71503067
3573,-1.759801149,-10.23909855,47.20999527,-11.1505785,12.87624454,-74.41967773,-47.07134247,-22.57281685,3573,-11.57028103,-42.85099792,0.08571595,-34.02269745
3574,-8.646467209,-7.972033024,55.6413269,-11.67239666,12.98757744,-73.15747833,-35.35604477,-76.46070862,3574,-13.53147411,-48.52668762,-2.072711468,-36.64408493
3575,-15.00164413,6.657904148,49.9034729,6.889151096,-3.542479992,1.052089095,-12.03933239,-7.752789021,3575,-7.772897243,25.07495117,5.215353489,1.218387127
3576,-63.56034851,2.224330187,-43.15786743,53.01956558,-83.91312408,-10.69113159,-45.69891739,35.7748642,3576,-39.43221664,72.80738831,-70.99385834,23.90834427
3577,-75.30706787,-15.696105,-25.90867805,36.32774734,-78.29711151,-18.11746788,-26.73364449,32.25150681,3577,-54.07831192,58.53785706,-79.62254333,-5.121630669
3578,-22.65443993,1.621016502,51.97639465,-4.211138725,26.82655907,-26.74215317,8.344749451,-27.83884239,3578,-12.3938818,-8.467182159,8.254179955,-16.3669014
3579,-40.13733292,-6.608746529,-22.65629768,68.82077026,-79.03067017,7.43426609,-23.21546745,26.73394012,3579,-3.171509981,75.71981049,-24.61096954,46.57872391
3580,42.68317413,-57.00307465,66.36094666,37.6403656,58.48464203,-37.77965164,70.43820953,-31.03467751,3580,88.83800507,14.4824276,90.31932068,-3.088585138
3581,-25.40119171,2.740214109,71.97364807,-14.47236538,27.20112419,-31.43852806,21.4803772,-55.34380341,3581,6.244102955,-23.11527634,10.53115177,-16.80544853
3582,-45.49943161,-72.38912201,24.12605286,56.77993011,-26.0806179,-1.468940854,22.04775429,-9.915362358,3582,11.13364601,-69.58243561,-6.959168434,-86.48339081
3583,24.63851547,-31.02981186,30.84362602,27.37702179,40.15680313,69.35018921,29.7534523,81.23734283,3583,49.55280304,14.00924492,32.71480942,50.09438705
3584,-47.53179169,-5.974329472,-20.55191612,69.259552,-79.18903351,3.740402937,-7.402123451,28.49802589,3584,0.814481139,67.54915619,-36.44318008,37.16960907
3585,-13.84530258,-26.99947357,53.27659607,-17.801651,-29.05474281,-79.0499115,-41.89039993,-5.548905373,3585,-14.4957962,-51.93534088,-11.61853504,-41.86673355
3586,-14.521348,-5.091867924,41.80648041,-2.535675049,24.94998169,-38.46530533,4.727582455,-62.37637329,3586,-19.52787209,-8.840979576,6.717737198,-20.62007713
3587,-38.64242554,15.17400932,87.17448425,0.400808543,29.63062668,-40.47045517,-31.72719955,-81.5466156,3587,1.943568349,-51.51949692,13.16941929,-15.8146925
3588,-1.85078752,-34.90670395,-0.7875368,28.91759872,-9.107721329,-11.92029285,-17.297472,-24.48377991,3588,-50.97097397,-40.34599304,-16.46157074,22.34387398
3589,-75.62864685,-11.79772377,-30.08021927,53.68986511,-80.54808044,-3.973702192,-29.50798988,33.44473267,3589,-48.06970596,65.06729126,-79.78156281,9.276275635
3590,23.05578804,-49.35955811,63.00815582,22.32674408,86.5293808,-7.186893463,90.52735901,1.302124858,3590,69.07501984,37.36736679,74.10942078,37.58869934
3591,-46.37459183,-9.599914551,-24.37055016,73.38830566,-51.56733704,16.16379547,9.799852371,23.64063835,3591,0.604972601,70.05188751,-38.9351387,38.27752304
3592,-2.97150445,-12.87078762,52.52113724,-7.182651043,-1.163761139,-10.10259724,4.21752882,-83.00842285,3592,-6.835328102,-26.48500252,-6.933855057,-8.349880219
3593,-3.973895788,-33.4977417,1.238674402,25.38455391,9.999740601,-28.89222717,-14.96320152,-29.96004486,3593,-56.84665298,-34.67625046,-20.29905891,11.67165375
3594,-58.51377106,20.63176155,92.90881348,12.15858746,38.50591278,-74.17560577,40.44348145,-71.58004761,3594,81.29232025,-31.31391335,81.49044037,-32.43596268
3595,2.801074982,-42.20457077,4.188521862,31.16663742,-17.01932144,80.84410858,-34.07302856,56.49063492,3595,31.74667549,11.38257885,18.26618767,38.19510651
